"ids","clsids","schids","ctyids","student_cognition","trad_chn","trad_mat","trad_eng","women","age_yrs","han_nation","migration","mother_gov","mother_middle_senior","mother_academia","mother_tech_ordinary","mother_self","mother_peasant","mother_unemployed","mother_other","father_gov","father_middle_senior","father_academia","father_tech_ordinary","father_self","father_peasant","father_unemployed","father_other","sVery.few","sNot.many","sSome","sQuite.a.few","sA.great.number","sNo..we.don.t","sWe.have.a.computer.but.no.access.to.the.Internet","sYes..we.have.both","only_child","height","homework_commitment","living_with_father","living_with_nonrelative","sNo..we.don.t.1","sWe.have.a.computer.but.no.access.to.the.Internet.1","sYes..we.have.both.1","sGovernment.official..staff.of.public.institutions..civil.servant","sManager.or.administrator.of.enterprises.corporations","sScientist.engineer","sTeacher.doctor.lawyer","sDesigner","sArtistic.performer.actor.host","sProfessional.athlete","sTechnical.worker..including.driver.","sOther","sThey.don..t.care","sNot.clear","sNot.confident.at.all","sNot.so.confident","sSomewhat.confident","sVery.confident","ever_suspended_school","sNear.the.bottom","sBelow.the.average","sAbout.the.average","sAbove.the.average","sAround.the.top","go_school","motherlivehouse","hrs_hwrk","ever_repeated","academic_rank","sGovernment.official..staff.of.public.institutions..civil.servant.1","sManager.or.administrator.of.enterprises.corporations.1","sScientist.engineer.1","sTeacher.doctor.lawyer.1","sDesigner.1","sArtistic.performer.actor.host.1","sProfessional.athlete.1","sTechnical.worker..including.driver..1","sOther.1","sI.don..t.care","not_comm_if_time_consuming","grand_live_home","rich","poor","moderate","sIn.rural.area","sIn.small.or.medium.cities","sIn.big.cities..such.as.Beijing.Shanghai.Guangzhou","sAbroad","sThey.don..t.care.1","sNot.clear.1","school_transfer","treatment","hospitalized","Other_rel","desk","Not_conf","skip_grade","sGraduate.from.junior.high.school","sGo.to.technical.secondary.school.or.technical.school","sGo.to.vocational.high.school","sGo.to.senior.high.school","sGraduate.from.junior.college","sGet.a.bachelor.degree","sGet.a.Master.degree","sGet.a.Doctor.degree","sThey.don..t.care.2","not_good_health","good_health","moderate_health","sAgricultural.Hukou","sNon.agricultural.Hukou","sResidential.Hukou","w2clsids","w2chn","w2upchn","w2mat","w2upmat","w2eng","w2upeng","chn_pct","mat_pct","eng_pct","hukou","left","w","pscore"
3420,85,22,6,13,42,81,90,1,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,155,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,5,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,85,97,120,103,120,67,120,0.808333333333333,0.858333333333333,0.558333333333333,"Agricultural",0,3.10338943991585,0.75629902678199
3422,85,22,6,8,76,49,70,1,12,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,174,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,85,82,120,55,120,66,120,0.683333333333333,0.458333333333333,0.55,"Agricultural",0,0.279150846928342,0.218231374039015
3423,85,22,6,11,88,86,69,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,155,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,85,101,120,102,120,42,120,0.841666666666667,0.85,0.35,"Agricultural",1,1.163774810756,0.537844698519894
3424,85,22,6,12,67,34,64,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,163,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,85,72,120,18,120,23,120,0.6,0.15,0.191666666666667,"Agricultural",0,0.343695782044033,0.255783925674904
3425,85,22,6,13,47,35,38,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,162,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,3,0,20,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,85,70,120,29,120,13,120,0.583333333333333,0.241666666666667,0.108333333333333,"Agricultural",0,0.85830554811625,0.461875362200962
3426,85,22,6,10,55,52,40,1,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,160,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,85,71,120,37,120,15,120,0.591666666666667,0.308333333333333,0.125,"Agricultural",0,0.353134380712167,0.260975100289972
3427,85,22,6,11,80,89,88,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,162,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,8,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,85,99,120,85,120,69,120,0.825,0.708333333333333,0.575,"Residential",0,2.606436915191,0.722718011290365
3428,85,22,6,11,86,46,51,1,13,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,0,15,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,85,97,120,65,120,46,120,0.808333333333333,0.541666666666667,0.383333333333333,"Agricultural",1,0.775357769880714,0.436733250635341
3429,85,22,6,9,65,95,84,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,173,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,85,95,120,108,120,57,120,0.791666666666667,0.9,0.475,"Agricultural",0,2.3621542963546,0.702571651430678
3430,85,22,6,11,64,96,77,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,170,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,85,95,120,101,120,56,120,0.791666666666667,0.841666666666667,0.466666666666667,"Agricultural",0,2.31153776853007,0.698025488489633
3432,85,22,6,8,82,48,32,1,13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,145,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,85,80,120,31,120,22,120,0.666666666666667,0.258333333333333,0.183333333333333,"Non-Agricultural",0,0.131673403619919,0.116352830417973
3433,85,22,6,12,83,55,82,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,159,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,85,85,120,103,120,42,120,0.708333333333333,0.858333333333333,0.35,"Agricultural",0,0.350222749618636,0.259381461108958
3434,85,22,6,11,92,98,86,1,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,160,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,85,104,120,105,120,73,120,0.866666666666667,0.875,0.608333333333333,"Agricultural",0,0.627051366274056,0.385391253940557
3435,85,22,6,11,77,87,62,1,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,160,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,5,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,85,92,120,101,120,59,120,0.766666666666667,0.841666666666667,0.491666666666667,"Agricultural",0,1.70026030724091,0.629665333627858
3436,85,22,6,14,86,67,75,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,164,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,6,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,85,100,120,103,120,47,120,0.833333333333333,0.858333333333333,0.391666666666667,"Agricultural",0,1,0.588929675029742
3437,85,22,6,12,62,41,35,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,154,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,85,72,120,24,120,13,120,0.6,0.2,0.108333333333333,"Agricultural",1,0.648793304958075,0.393495839052168
3438,85,22,6,6,97,103,96,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,160,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,85,105,120,107,120,79,120,0.875,0.891666666666667,0.658333333333333,"Agricultural",0,0.357334246656687,0.263261792397011
3440,85,22,6,6,30,9,28,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,165,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,3,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,85,59,120,6,120,18,120,0.491666666666667,0.05,0.15,"Residential",0,0.140871622546391,0.123477190388844
3441,85,22,6,14,62,43,45,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,85,91,120,93,120,17,120,0.758333333333333,0.775,0.141666666666667,"Agricultural",1,0.218296075187164,0.179181464697428
3442,85,22,6,10,42,16,19,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,154,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,85,86,120,43,120,19,120,0.716666666666667,0.358333333333333,0.158333333333333,"Agricultural",0,0.299205934375929,0.230299082277247
3443,86,22,6,9,56,60,21,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,158,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,3,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,86,102,120,56,120,8,120,0.85,0.466666666666667,0.0666666666666667,"Agricultural",0,0.382013357555506,0.276417992248069
3444,86,22,6,7,81,34,29,1,13,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,152,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,86,89,120,21,120,20,120,0.741666666666667,0.175,0.166666666666667,"Residential",0,0.826309885734039,0.452447797708725
3445,86,22,6,10,88,78,40,0,13,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,159,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,86,93,120,91,120,32,120,0.775,0.758333333333333,0.266666666666667,"Agricultural",0,0.599163967589067,0.374673254108132
3446,86,22,6,10,80,74,49,1,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,158,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,86,81,120,65,120,14,120,0.675,0.541666666666667,0.116666666666667,"Residential",0,0.943539155469519,0.485474734488475
3447,86,22,6,6,69,28,52,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,86,97,120,19,120,29,120,0.808333333333333,0.158333333333333,0.241666666666667,"Agricultural",0,0.621595165046399,0.383323272321556
3448,86,22,6,11,23,22,17,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,165,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,86,18,120,3,120,14,120,0.15,0.025,0.116666666666667,"Agricultural",1,0.353172076595359,0.26099568761717
3449,86,22,6,9,27,11,14,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,176,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,23,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,86,63,120,3,120,15,120,0.525,0.025,0.125,"Agricultural",1,0.322943056853706,0.244109567060087
3450,86,22,6,11,40,13,17,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,155,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,4,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,86,79,120,12,120,26,120,0.658333333333333,0.1,0.216666666666667,"Agricultural",0,0.491738043188348,0.329641015346996
3451,86,22,6,6,40,10,16,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,157,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,86,68,120,9,120,20,120,0.566666666666667,0.075,0.166666666666667,"Agricultural",0,0.344614169118188,0.256292233886089
3452,86,22,6,12,68,38,32,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,162,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,86,91,120,61,120,11,120,0.758333333333333,0.508333333333333,0.0916666666666667,"Residential",0,0.636482111187543,0.388933130913156
3453,86,22,6,8,23,13,14,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,160,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,16,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,86,19,120,18,120,10,120,0.158333333333333,0.15,0.0833333333333333,"Residential",0,0.216856910439518,0.178210690656465
3454,86,22,6,7,7,15,20,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,180,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,86,9,120,9,120,12,120,0.075,0.075,0.1,"Residential",0,0.123931208007693,0.11026583043937
3455,86,22,6,14,54,71,59,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,155,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,86,91,120,65,120,37,120,0.758333333333333,0.541666666666667,0.308333333333333,"Agricultural",0,1,0.539797106727379
3456,86,22,6,7,44,21,22,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,159,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,86,64,120,25,120,21,120,0.533333333333333,0.208333333333333,0.175,"Agricultural",0,0.754489110632309,0.430033510074277
3457,86,22,6,7,16,21,24,1,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,169,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,86,61,120,18,120,17,120,0.508333333333333,0.15,0.141666666666667,"Residential",0,1.04596461036056,0.511232992527778
3458,86,22,6,8,105,81,92,1,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,156,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,4,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,86,97,120,83,120,81,120,0.808333333333333,0.691666666666667,0.675,"Agricultural",0,1.82161448235762,0.645592973011521
3459,86,22,6,14,76,52,45,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,157,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,86,94,120,79,120,12,120,0.783333333333333,0.658333333333333,0.1,"Agricultural",0,1.29082639587592,0.563476306279577
3460,86,22,6,9,65,15,24,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,160,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,86,90,120,21,120,19,120,0.75,0.175,0.158333333333333,"Agricultural",1,1.20500377605073,0.546486037411216
3461,86,22,6,14,83,63,46,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,165,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,86,100,120,98,120,40,120,0.833333333333333,0.816666666666667,0.333333333333333,"Agricultural",0,1.23739745376956,0.553052141757289
3462,86,22,6,6,53,14,45,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,168,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,86,88,120,32,120,21,120,0.733333333333333,0.266666666666667,0.175,"Agricultural",0,1.07107819915534,0.517159709175716
3463,86,22,6,11,100,99,99,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,155,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,86,102,120,105,120,61,120,0.85,0.875,0.508333333333333,"Residential",0,1.87293974292799,0.651924478241636
3464,86,22,6,7,10,42,21,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,156,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,86,43,120,6,120,19,120,0.358333333333333,0.05,0.158333333333333,"Agricultural",0,0.17904494222672,0.15185590965564
3465,86,22,6,5,11,3,17,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,163,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,86,11,120,9,120,13,120,0.0916666666666667,0.075,0.108333333333333,"Agricultural",0,1.03618476930792,0.508885433643682
3466,86,22,6,7,65,29,28,1,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,163,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,86,95,120,15,120,18,120,0.791666666666667,0.125,0.15,"Residential",0,1,0.366010669416795
3467,86,22,6,9,30,31,22,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,150,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,86,55,120,18,120,17,120,0.458333333333333,0.15,0.141666666666667,"Agricultural",0,0.440971409921741,0.306023705179335
